idx,question,pred,gold,score,em,rouge1,categories,use_cot,cot_type
2117,在文件中第5页的中央热水机组结构示意图中，部件21位于哪个最近的部件的下方？,部件17,大锅筒10,0.16666666666666669,0.0,0.22222222222222224,"['位置关系', '指定页面']",False,unknown
2118,根据文件中第5页的示意图，如果水从进水口2进入，并且经过加热，那么水接下来最有可能进入哪个部件？,部件17,进水导流槽18,0.13636363636363635,0.0,0.18181818181818182,"['部件识别', '指定页面']",False,unknown
2119,在文件中第5页的示意图中，哪个部件直接位于小烟管13的正上方，且也位于大锅筒10的内部？,部件18,进水导流槽18,0.2727272727272727,0.0,0.36363636363636365,"['位置关系', '部件识别', '指定页面']",False,unknown
2120,根据专利文本，该混凝土预制件竖向构件安装定位器的主要功能是什么？,保证竖向构件安装的位置和垂直度符合设计与施工控制指标要求,实现混凝土预制件竖向构件的精确定位和垂直度控制,0.3529411764705882,0.0,0.47058823529411764,"['部件识别', '功能作用', '连接关系']",False,unknown
2121,在文件中第6页的图中，部件21相对于部件2的位置关系是：,位于部件2的上方,部件21是部件2的尾端连接部件,0.26086956521739135,0.0,0.3478260869565218,"['位置关系', '指定页面']",False,unknown
2122,在文件中第6页的图中，部件4位于哪个部件的上方？,部件5,部件5,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2123,根据文件中第6页的示意图，如果需要调节保护垫块3的位置，最直接的操作对象是什么？,调节螺杆件(2),拧动部件2尾端的部件21,0.15000000000000002,0.0,0.2,"['位置关系', '部件识别', '指定页面']",False,unknown
2124,根据文件中第6页的示意图，如果构件需要固定在楼板上，需要调整或者操作哪个部件？,部件3,部件4和部件5,0.30000000000000004,0.0,0.4,"['部件识别', '连接关系', '指定页面']",False,unknown
2125,根据文本信息，该全自动液体灌装设备通过什么结构来感应容器的灌装程度？,压力感应片,压力感应片,1.0,1.0,1.0,['其他'],False,unknown
2126,根据专利描述，法兰定位器的主要用途是什么？,用于控制法兰与管道焊接过程中的平行面、同轴度,用于控制法兰与管道焊接过程中的平行面、同轴度。,0.9833333333333333,1.0,0.9777777777777777,['部件识别'],False,unknown
2127,根据专利描述，使用法兰定位器可以节省多少劳动力？,节省劳动力50%,50%,0.40909090909090906,0.0,0.5454545454545454,['数量相关'],False,unknown
2128,在文件中第7页的法兰定位器示意图1中，编号为4的部件相对于编号为2的部件的位置关系是什么？,位于编号为2的部件的上方,与于定位板的内部,0.30000000000000004,0.0,0.4,"['位置关系', '部件识别', '指定页面']",False,unknown
2129,在文件中第7页的法兰定位器示意图1中，编号为10的部件相对于编号为5的部件的位置关系是什么？,位于下方,位于弹簧的下方,0.5454545454545454,0.0,0.7272727272727273,"['位置关系', '部件识别', '指定页面']",False,unknown
2130,在文件中第7页的示意图中，如果需要调整法兰的同轴度，应该操作哪个部件附近的结构？,移动座(19),同轴度定位机构（8）附近的结构,0.0,0.0,0.0,"['部件识别', '指定页面']",False,unknown
2131,基于文件中第7页的示意图，如果要锁紧法兰，哪个部件需要与其他部件配合使用?,圆弧片(7),把手（6）需要与推动杆（15）配合,0.0,0.0,0.0,"['部件识别', '连接关系', '指定页面']",False,unknown
2132,根据专利文本，该自动伺服码垛机的夹具主要应用于哪个技术领域？,码垛机辅助设备技术领域,码垛机辅助设备,0.5833333333333334,0.0,0.7777777777777778,['功能作用'],False,unknown
2133,在文件中第6页的图片中，编号为2的部件相对于编号为1的部件的位置关系是？,位于下方,在编号1的下方,0.2727272727272727,0.0,0.36363636363636365,"['位置关系', '部件识别', '指定页面']",False,unknown
2134,在文件中第6页提供的图片中，编号为8的部件相对于编号为12的部件的位置关系是？,位于下方,在编号12的下方,0.25,0.0,0.3333333333333333,"['位置关系', '部件识别', '指定页面']",False,unknown
2135,根据文件中第6页的图片，如果托板（编号8）向上移动以支撑物体底部，那么哪个部件会直接或间接与其接触？,部件12,压板（编号14）,0.125,0.0,0.16666666666666666,"['位置关系', '部件识别', '连接关系', '指定页面']",False,unknown
2136,观察文件中第6页的图片，当推动电机（编号3）工作以夹紧物体时，哪个部件会直接参与到对物体两侧的夹持动作中？,夹板(4),托板（编号8）,0.125,0.0,0.16666666666666666,"['部件识别', '指定页面']",False,unknown
2137,在文件中第5页的图片中，部件9相对于部件8的位置关系是？,部件9位于部件8的下方,部件9位于部件8的下方,1.0,1.0,1.0,"['位置关系', '指定页面']",False,unknown
2138,在文件中第5页的图片中，部件2位于哪个部件的底部？,部件1,部件12,0.6428571428571428,0.0,0.8571428571428571,"['位置关系', '部件识别', '指定页面']",False,unknown
2139,根据文件中第5页的示意图，如果需要调整相机2的位置，应该首先调整哪个部件？,滑槽12,滑槽12,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2140,根据文件中第5页的示意图，如果相机2要进行拍照补光，那么提供光源的部件3的安装位置是？,位于相机2的下方,通过第二安装架13安装在第一安装架11上,0.0,0.0,0.0,"['位置关系', '连接关系', '指定页面']",False,unknown
2141,本实用新型中，哪个部件能够实现对不同光强的红外光线的检测，进而可以对反光材料不同的导引路径均可以实现检测？,电压比较器,光强可调电阻,0.13636363636363635,0.0,0.1818181818181818,['部件识别'],False,unknown
2142,在文件中第8页的图中，编号为11的部件相对于编号为9的部件的位置是？,在右侧,在右侧,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2143,在文件中第8页的图中，哪个部件位于电压调节电阻的正下方？,光强可调电阻,电压比较器,0.13636363636363635,0.0,0.1818181818181818,"['位置关系', '部件识别', '指定页面']",False,unknown
2144,根据文件中第8页图示，如果需要调节红外发射器发射的光线强度，需要调节哪个部件？,光强可调电阻(10),光强可调电阻,0.5624999999999999,0.0,0.7499999999999999,"['部件识别', '指定页面']",False,unknown
2145,在AGV红外光电导向装置中，如果需要远程获取主控制单元的数据，应该通过哪个端口进行通信？,缓冲驱动器上的通信串口,通信串口,0.4,0.0,0.5333333333333333,['其他'],False,unknown
2146,根据专利文本，本实用新型旨在解决什么技术问题？,解决现有测试设备无法完全模拟盾尾刷真实受力情况的问题,提供一种更准确表征盾尾刷耐磨情况的测试设备。,0.3125,0.0,0.41666666666666663,['其他'],False,unknown
2147,根据专利文本，本实用新型的盾尾刷磨损测试设备包含哪些主要组成部分？,机架、摩擦装置、固定升降装置、驱动机构,机架、摩擦装置和固定升降装置。,0.5735294117647061,0.0,0.7647058823529413,['其他'],False,unknown
2148,在文件中第5页的图中，部件311相对于部件11的位置关系是什么？,部件311位于部件11的上方,部件311位于部件11的上方,1.0,1.0,1.0,"['位置关系', '部件识别', '指定页面']",False,unknown
2149,在文件中第5页的图中，部件4相对于部件21的位置关系是什么？,位于部件21的下方,部件4位于部件21的下方,0.6428571428571428,0.0,0.8571428571428571,"['位置关系', '部件识别', '指定页面']",False,unknown
2150,参考文件中第5页的示意图，如果驱动机构32工作，直接影响哪个部件的运动？,安装座31,安装座31,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2151,根据文件中第5页图示，哪个部件直接承受摩擦片21的摩擦力？,部件4,盾尾刷4,0.2142857142857143,0.0,0.28571428571428575,"['部件识别', '指定页面']",False,unknown
2152,根据专利文本，为了加强丝杆与扁钢支架之间的连接强度，保证灯具不会脱落，采取了什么措施？,在扁钢支架下方的丝杆上使用双螺母,在扁钢支架下方的丝杆上使用双螺母,1.0,1.0,1.0,"['位置关系', '功能作用', '连接关系']",False,unknown
2153,根据专利文本，本实用新型解决的技术问题是什么？,解决挤压力过大导致挤压装置震动和缩口不均匀的问题,减少消音管挤压过程中的震动,0.24324324324324326,0.0,0.32432432432432434,['部件识别'],False,unknown
2154,根据专利文本，检测装置能够检测的检测样品的特征至少包括什么？,组成元素、组成成分或各组成分的含量,检测样品的组成元素、组成成分或各组成分的含量,0.6538461538461539,0.0,0.8717948717948718,['其他'],False,unknown
2155,在文件中第11页提供的图片中，部件21相对于部件23的位置关系是？,位于部件23的右侧,在部件23的右侧,0.6176470588235294,0.0,0.823529411764706,"['位置关系', '指定页面']",False,unknown
2156,在文件中第5页的图中，部件2相对于部件1的位置关系是？,位于部件1的上方,位于部件1的下方,0.65625,0.0,0.875,"['位置关系', '指定页面']",False,unknown
2157,在文件中第5页的图中，部件11位于哪个部件附近？,部件3,部件3,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2158,基于文件中第5页的图示，如果需要调节可调节卡扣3，首先需要操作哪个部件？,锁固件(32),锁固件32,0.875,1.0,0.8333333333333333,"['部件识别', '指定页面']",False,unknown
2159,基于文件中第5页的图示，如果需要防止管道从传送滚筒5上坠落，哪个部件发挥作用？,防坠落装置(6),防坠落装置6,0.8928571428571428,1.0,0.8571428571428571,"['部件识别', '功能作用', '指定页面']",False,unknown
2160,根据专利文本，该电解水制臭氧式纯化水灭菌系统的主要优点是什么？,实现对电极工作时的电压进行控制,通过精确控制电极电压电流，延长电极寿命并避免污染。,0.22499999999999998,0.0,0.3,['部件识别'],False,unknown
2161,在文件中第7页的电路图中，元件Q1相对于元件R3的位置是？,在R3的右侧,在R3的右侧。,0.9423076923076923,1.0,0.923076923076923,"['位置关系', '指定页面']",False,unknown
2162,在文件中第7页的电路图中，电容C10相对于Vbus的位置是？,在Vbus的下方,在Vbus的下方,1.0,1.0,1.0,"['位置关系', '指定页面']",False,unknown
2163,如果PWM0输出高电平，根据文件中第7页的电路图，晶体管Q3的状态是什么？,导通,导通,1.0,1.0,1.0,"['部件识别', '指定页面']",False,unknown
2164,根据文件中第7页的电路图，BT1通过哪个元件接地？,R31,R31,1.0,1.0,1.0,['指定页面'],False,unknown
2165,根据文本信息，本实用新型的轴承拆卸工装主要由哪几个部分组成？,撞杆、撞块和轴承夹具,撞杆、撞块和轴承夹具,1.0,1.0,1.0,['数量相关'],False,unknown
2166,在文件中第6页的示意图中，部件2相对于部件1的位置是什么？,位于部件1的下方,部件2滑动连接在部件1上,0.22499999999999998,0.0,0.3,"['位置关系', '部件识别', '指定页面']",False,unknown
2167,在文件中第6页的示意图中，哪个部件直接与轴承9接触？,部件7,连接件5的扩张段5b,0.11538461538461536,0.0,0.15384615384615383,"['部件识别', '连接关系', '指定页面']",False,unknown
2168,在文件中第6页的示意图中，如果调节杆3持续下压顶杆6，那么连接件5的扩张段5b会发生什么变化？,扩张段5b的直径会增大,径向扩张,0.3,0.0,0.39999999999999997,"['连接关系', '指定页面']",False,unknown
2169,根据专利描述，本实用新型中，扳手与哪个部件是一体式结构？,限位块,限位块,1.0,1.0,1.0,['部件识别'],False,unknown
